Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Buddharaju P., Dowdall J., Tsiamyrtzis P., Shastri D., Pavlidis I., Frank M.G.",Automatic Thermal Monitoring System (ATHEMOS) for Deception Detection,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1179,,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644449735&partnerID=40&md5=0953e2962b7764b7e939112dd98dbb45,"Department of Computer Science, University of Houston, Houston, TX 77204, United States; Department of Communication, Rutgers University, New Brunswick, NJ 08901, United States","Buddharaju, P., Department of Computer Science, University of Houston, Houston, TX 77204, United States; Dowdall, J., Department of Computer Science, University of Houston, Houston, TX 77204, United States; Tsiamyrtzis, P., Department of Computer Science, University of Houston, Houston, TX 77204, United States; Shastri, D., Department of Computer Science, University of Houston, Houston, TX 77204, United States; Pavlidis, I., Department of Computer Science, University of Houston, Houston, TX 77204, United States; Frank, M.G., Department of Communication, Rutgers University, New Brunswick, NJ 08901, United States",Conference Paper,Scopus,2-s2.0-24644449735
"Thirthala S., Sinha S.N., Pollefeys M.",Calibration of Pan-Tilt-Zoom (PTZ) cameras and omni-directional cameras,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1198,,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644433052&partnerID=40&md5=c471123893bc0f696150676e412d281e,"Dept. of Computer Science, UNC, Chapel Hill, United States","Thirthala, S., Dept. of Computer Science, UNC, Chapel Hill, United States; Sinha, S.N., Dept. of Computer Science, UNC, Chapel Hill, United States; Pollefeys, M., Dept. of Computer Science, UNC, Chapel Hill, United States",Conference Paper,Scopus,2-s2.0-24644433052
"Guo Y., Hsu S., Shan Y., Sawhney H., Kumar R.",Vehicle fingerprinting for reacquisition & tracking in videos,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,761,768,,22,10.1109/CVPR.2005.364,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644432088&doi=10.1109%2fCVPR.2005.364&partnerID=40&md5=d117db2bc86c04c98e80c2351417fb36,"Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States","Guo, Y., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States; Hsu, S., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States; Shan, Y., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States; Sawhney, H., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States; Kumar, R., Sarnoff Corporation, 201 Washington Road, Princeton, NJ 08534, United States",Conference Paper,Scopus,2-s2.0-24644432088
"Chan T., Zhu W.",Level set based shape prior segmentation,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1164,1170,,155,10.1109/CVPR.2005.212,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644520431&doi=10.1109%2fCVPR.2005.212&partnerID=40&md5=bed8b547560d3c1b47f0d5696efac4a1,"Dept. of Mathematics, University of California, Los Angeles, United States; Courant Institute of Mathematical Sciences, New York University, United States","Chan, T., Dept. of Mathematics, University of California, Los Angeles, United States; Zhu, W., Courant Institute of Mathematical Sciences, New York University, United States",Conference Paper,Scopus,2-s2.0-24644520431
"Zhang W., Yu B., Zelinsky G.J., Samaras D.",Object class recognition using multiple layer boosting with heterogeneous features,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,323,330,,57,10.1109/CVPR.2005.251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644444308&doi=10.1109%2fCVPR.2005.251&partnerID=40&md5=5605f2d226972dda96dbacd90fec1745,"Dept. of Computer Science, SUNY at Stony Brook, Stony Brook, NY 11794, United States; Dept. of Psychology, SUNY at Stony Brook, Stony Brook, NY 11794, United States","Zhang, W., Dept. of Computer Science, SUNY at Stony Brook, Stony Brook, NY 11794, United States; Yu, B., Dept. of Computer Science, SUNY at Stony Brook, Stony Brook, NY 11794, United States; Zelinsky, G.J., Dept. of Psychology, SUNY at Stony Brook, Stony Brook, NY 11794, United States; Samaras, D., Dept. of Computer Science, SUNY at Stony Brook, Stony Brook, NY 11794, United States",Conference Paper,Scopus,2-s2.0-24644444308
"Amores J., Sebe N., Radeva P.",Fast spatial pattern discovery integrating boosting with constellations of contextual descriptors,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,769,774,,17,10.1109/CVPR.2005.156,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644518611&doi=10.1109%2fCVPR.2005.156&partnerID=40&md5=5af02628cc151a1f798b1e544689f3ab,"Universitst Autonoma de Barcelona, Spain; University of Amsterdam, Netherlands","Amores, J., Universitst Autonoma de Barcelona, Spain; Sebe, N., University of Amsterdam, Netherlands; Radeva, P., Universitst Autonoma de Barcelona, Spain",Conference Paper,Scopus,2-s2.0-24644518611
"Buades A., Coll B., Morel J.-M.",A non-local algorithm for image denoising,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,60,65,,2086,10.1109/CVPR.2005.38,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644478715&doi=10.1109%2fCVPR.2005.38&partnerID=40&md5=65ab2d63f68e5368952edde82e223f98,"Dpt. Matemàtiques i Informàtica, UIB, Ctra. Valldemossa Km. 7.5, 07122 Palma de Mallorca, Spain; CMLA, ENS Cachan, 61, Av du Président Wilson, 94235 Cachan, France","Buades, A., Dpt. Matemàtiques i Informàtica, UIB, Ctra. Valldemossa Km. 7.5, 07122 Palma de Mallorca, Spain; Coll, B., Dpt. Matemàtiques i Informàtica, UIB, Ctra. Valldemossa Km. 7.5, 07122 Palma de Mallorca, Spain; Morel, J.-M., CMLA, ENS Cachan, 61, Av du Président Wilson, 94235 Cachan, France",Conference Paper,Scopus,2-s2.0-24644478715
"Edenborough N., Hammoud R., Harbach A., Ingold A., Kisačanin B., Malawey P., Newman T., Scharenbroch G., Skiver S., Smith M., Wilhelm A., Witt G., Yoder E., Zhang H.",Driver State Monitor from DELPHI,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1206,1207,,14,10.1109/CVPR.2005.135,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644524663&doi=10.1109%2fCVPR.2005.135&partnerID=40&md5=3315993407e1f885d8679fd8a9d1f164,"Delphi Electronics and Safety, United States","Edenborough, N., Delphi Electronics and Safety, United States; Hammoud, R., Delphi Electronics and Safety, United States; Harbach, A., Delphi Electronics and Safety, United States; Ingold, A., Delphi Electronics and Safety, United States; Kisačanin, B., Delphi Electronics and Safety, United States; Malawey, P., Delphi Electronics and Safety, United States; Newman, T., Delphi Electronics and Safety, United States; Scharenbroch, G., Delphi Electronics and Safety, United States; Skiver, S., Delphi Electronics and Safety, United States; Smith, M., Delphi Electronics and Safety, United States; Wilhelm, A., Delphi Electronics and Safety, United States; Witt, G., Delphi Electronics and Safety, United States; Yoder, E., Delphi Electronics and Safety, United States; Zhang, H., Delphi Electronics and Safety, United States",Conference Paper,Scopus,2-s2.0-24644524663
"Sun Z., Tan T., Wang Y., Li S.Z.",Ordinal palmprint represention for personal identification,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,279,284,,231,10.1109/CVPR.2005.267,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644458229&doi=10.1109%2fCVPR.2005.267&partnerID=40&md5=6b85df07503fad42d2d0c28edf4c75fd,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, P.O. Box 2728, Beijing, 100080, China; School of Computer Science and Engineering, Beihang University, China","Sun, Z., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, P.O. Box 2728, Beijing, 100080, China; Tan, T., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, P.O. Box 2728, Beijing, 100080, China; Wang, Y., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, P.O. Box 2728, Beijing, 100080, China, School of Computer Science and Engineering, Beihang University, China; Li, S.Z., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, P.O. Box 2728, Beijing, 100080, China",Conference Paper,Scopus,2-s2.0-24644458229
"Li Y., Tsin Y., Gene Y., Kanade T.",Object detection using 2D spatial ordering constraints,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1188,,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644460670&partnerID=40&md5=c146911e9ae169d93af6d23434b0e5fd,"ECE Department, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Real-time Vision and Modeling, Siemens Corporate Research, Princeton, NJ 08540, United States","Li, Y., ECE Department, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Tsin, Y., Real-time Vision and Modeling, Siemens Corporate Research, Princeton, NJ 08540, United States; Gene, Y., Real-time Vision and Modeling, Siemens Corporate Research, Princeton, NJ 08540, United States; Kanade, T., ECE Department, Carnegie Mellon University, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-24644460670
Lyu S.,Mercer Kernels for object recognition with local features,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,223,229,,96,10.1109/CVPR.2005.223,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644504191&doi=10.1109%2fCVPR.2005.223&partnerID=40&md5=07e53158c5f5792783c7f60e0fc9e64b,"Department of Computer Science, Dartmouth College, United States","Lyu, S., Department of Computer Science, Dartmouth College, United States",Conference Paper,Scopus,2-s2.0-24644504191
"Zhang L., Seitz S.M.",Parameter estimation for MRF stereo,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,288,295,,29,10.1109/CVPR.2005.269,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644467375&doi=10.1109%2fCVPR.2005.269&partnerID=40&md5=ed3b290ad842a9ba222be5624dfdfcbc,"University of Washington, United States","Zhang, L., University of Washington, United States; Seitz, S.M., University of Washington, United States",Conference Paper,Scopus,2-s2.0-24644467375
"Solem J.E., Kahl F., Heyden A.",Visibility constrained surface evolution,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,892,899,,5,10.1109/CVPR.2005.370,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644456549&doi=10.1109%2fCVPR.2005.370&partnerID=40&md5=387931515cce2956b446ca8fcaed829e,"Applied Mathematics Group, School of Technology and Society, Malmö University, Sweden; Dept. of Computer Science and Engineering, University of California, San Diego, San Diego, CA, United States","Solem, J.E., Applied Mathematics Group, School of Technology and Society, Malmö University, Sweden; Kahl, F., Dept. of Computer Science and Engineering, University of California, San Diego, San Diego, CA, United States; Heyden, A., Applied Mathematics Group, School of Technology and Society, Malmö University, Sweden",Conference Paper,Scopus,2-s2.0-24644456549
"Yan J., Pollefeys M.",A factorization-based approach to articulated motion recovery,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,815,821,,27,10.1109/CVPR.2005.27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644456550&doi=10.1109%2fCVPR.2005.27&partnerID=40&md5=dbaa4ccae97a09be60849eccaf0340d3,"Department of Computer Science, University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, United States","Yan, J., Department of Computer Science, University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, United States; Pollefeys, M., Department of Computer Science, University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, United States",Conference Paper,Scopus,2-s2.0-24644456550
"Ke Y., Hoiem D., Sukthankar R.",Computer vision for music identification: Video demonstration,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,1184,,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644436953&partnerID=40&md5=ce158aced7eaf0309e0109416d6fa244,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Intel Research Pittsburgh, Pittsburgh, PA 15213, United States","Ke, Y., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Hoiem, D., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Sukthankar, R., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States, Intel Research Pittsburgh, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-24644436953
"Bourdev L., Brandt J.",Robust object detection via soft cascade,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,236,243,,184,10.1109/CVPR.2005.310,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644457809&doi=10.1109%2fCVPR.2005.310&partnerID=40&md5=05529a3ebaf6771dc7095fed9cc61431,"Office of Technology, Adobe Systems Inc., 345 Park Avenue, San Jose, CA 95110, United States","Bourdev, L., Office of Technology, Adobe Systems Inc., 345 Park Avenue, San Jose, CA 95110, United States; Brandt, J., Office of Technology, Adobe Systems Inc., 345 Park Avenue, San Jose, CA 95110, United States",Conference Paper,Scopus,2-s2.0-24644457809
"Ghodsi A., Huang J., Southey F., Schuurmans D.",Tangent-corrected embedding,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,518,525,,3,10.1109/CVPR.2005.339,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644474150&doi=10.1109%2fCVPR.2005.339&partnerID=40&md5=745693dd44fc634a4036d254fa47fc4a,"University of Waterloo, Canada; University of Alberta, Canada","Ghodsi, A., University of Waterloo, Canada; Huang, J., University of Waterloo, Canada; Southey, F., University of Alberta, Canada; Schuurmans, D., University of Alberta, Canada",Conference Paper,Scopus,2-s2.0-24644474150
"Slabaugh G., Unal G.",Active polyhedron: Surface evolution theory applied to deformable meshes,2005,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,84,91,,20,10.1109/CVPR.2005.60,https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644495322&doi=10.1109%2fCVPR.2005.60&partnerID=40&md5=734b966439fe88e528be0e8ed6ece821,"Intelligent Vision and Reasoning Department, Siemens Corporate Research, Princeton, NJ 08540, United States","Slabaugh, G., Intelligent Vision and Reasoning Department, Siemens Corporate Research, Princeton, NJ 08540, United States; Unal, G., Intelligent Vision and Reasoning Department, Siemens Corporate Research, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-24644495322
