Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Tierney S., Gao J., Guo Y.",Subspace clustering for sequential data,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909530,1019,1026,,12,10.1109/CVPR.2014.134,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911393917&doi=10.1109%2fCVPR.2014.134&partnerID=40&md5=11ce10ad739f01b4143c4865f4e46995,"School of Computing and Mathematics, Charles Sturt University, Bathurst, NSW, Australia; Division of Computational Informatics, CSIRO, North Ryde, NSW, Australia","Tierney, S., School of Computing and Mathematics, Charles Sturt University, Bathurst, NSW, Australia; Gao, J., School of Computing and Mathematics, Charles Sturt University, Bathurst, NSW, Australia; Guo, Y., Division of Computational Informatics, CSIRO, North Ryde, NSW, Australia",Conference Paper,Scopus,2-s2.0-84911393917
"Lin G., Shen C., Shi Q., Van Den Hengel A., Suter D.",Fast supervised hashing with decision trees for high-dimensional data,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909650,1971,1978,,34,10.1109/CVPR.2014.253,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911393360&doi=10.1109%2fCVPR.2014.253&partnerID=40&md5=8b02732d257d22b1ea47ca147e253d0b,"University of AdelaideSA, Australia","Lin, G., University of AdelaideSA, Australia; Shen, C., University of AdelaideSA, Australia; Shi, Q., University of AdelaideSA, Australia; Van Den Hengel, A., University of AdelaideSA, Australia; Suter, D., University of AdelaideSA, Australia",Conference Paper,Scopus,2-s2.0-84911393360
"Kim G., Xing E.P.",Reconstructing storyline graphs for image recommendation from web community photos,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909891,3882,3889,,5,10.1109/CVPR.2014.496,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911385330&doi=10.1109%2fCVPR.2014.496&partnerID=40&md5=44cd75503e019fdf0f93c262b214e4f8,"Disney Research Pittsburgh, Germany; Carnegie Mellon University, United States","Kim, G., Disney Research Pittsburgh, Germany; Xing, E.P., Carnegie Mellon University, United States",Conference Paper,Scopus,2-s2.0-84911385330
"Maresca M.E., Petrosino A.",The matrioska tracking algorithm on LTDT2014 dataset,2014,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,6910062,720,725,,,10.1109/CVPRW.2014.128,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908518123&doi=10.1109%2fCVPRW.2014.128&partnerID=40&md5=16c322d31430f6a8d9f572e044fa08fe,"Department of Science and Technology, University of Naples Parthenope, Centro Direzionale, Napoli, Italy","Maresca, M.E., Department of Science and Technology, University of Naples Parthenope, Centro Direzionale, Napoli, Italy; Petrosino, A., Department of Science and Technology, University of Naples Parthenope, Centro Direzionale, Napoli, Italy",Conference Paper,Scopus,2-s2.0-84908518123
"Bao L., Yang Q., Jin H.",Fast edge-preserving patchmatch for large displacement optical flow,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909847,3534,3541,,9,10.1109/CVPR.2014.452,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908241449&doi=10.1109%2fCVPR.2014.452&partnerID=40&md5=be318f034cef91f9939ece799b10ce5e,"City University of Hong Kong, Hong Kong; Adobe Research, United States","Bao, L., City University of Hong Kong, Hong Kong; Yang, Q., City University of Hong Kong, Hong Kong; Jin, H., Adobe Research, United States",Conference Paper,Scopus,2-s2.0-84908241449
"Humayun A., Li F., Rehg J.M.",RIGOR: Reusing inference in graph cuts for generating object regions,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909444,336,343,,22,10.1109/CVPR.2014.50,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911456672&doi=10.1109%2fCVPR.2014.50&partnerID=40&md5=71b4784ec8d35d029b1a7948b9a698f4,"Georgia Institute of Technology, United States","Humayun, A., Georgia Institute of Technology, United States; Li, F., Georgia Institute of Technology, United States; Rehg, J.M., Georgia Institute of Technology, United States",Conference Paper,Scopus,2-s2.0-84911456672
"Xu C., Vasconcelos N.",Learning receptive fields for pooling from tensors of feature response,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909507,835,842,,1,10.1109/CVPR.2014.112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911396412&doi=10.1109%2fCVPR.2014.112&partnerID=40&md5=5dc73e8a4eae4b5c67992f6fbf910163,"Department of Electrical and Computer Engineering, University of California, San Diego, United States","Xu, C., Department of Electrical and Computer Engineering, University of California, San Diego, United States; Vasconcelos, N., Department of Electrical and Computer Engineering, University of California, San Diego, United States",Conference Paper,Scopus,2-s2.0-84911396412
"Sagonas C., Panagakis Y., Zafeiriou S., Pantic M.",RAPS: Robust and efficient automatic construction of person-specific deformable models,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909627,1789,1796,,5,10.1109/CVPR.2014.231,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911438905&doi=10.1109%2fCVPR.2014.231&partnerID=40&md5=28e6562e9d3aff7f4936dc52fc4c995e,"Department of Computing, Imperial College London, 180 Queens Gate, London, United Kingdom; EEMCS, University of Twente, Drienerlolaan 5, Enschede, Netherlands","Sagonas, C., Department of Computing, Imperial College London, 180 Queens Gate, London, United Kingdom; Panagakis, Y., Department of Computing, Imperial College London, 180 Queens Gate, London, United Kingdom; Zafeiriou, S., Department of Computing, Imperial College London, 180 Queens Gate, London, United Kingdom; Pantic, M., Department of Computing, Imperial College London, 180 Queens Gate, London, United Kingdom, EEMCS, University of Twente, Drienerlolaan 5, Enschede, Netherlands",Conference Paper,Scopus,2-s2.0-84911438905
"Zhu J., Javed O., Liu J., Yu Q., Cheng H., Sawhney H.",Pedestrian detection in low-resolution imagery by learning Multi-scale Intrinsic Motion Structures (MIMS),2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909844,3510,3517,,2,10.1109/CVPR.2014.449,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911403350&doi=10.1109%2fCVPR.2014.449&partnerID=40&md5=ba99e4fefa408d52567e2510c544c829,"SRI International, United States","Zhu, J., SRI International, United States; Javed, O., SRI International, United States; Liu, J., SRI International, United States; Yu, Q., SRI International, United States; Cheng, H., SRI International, United States; Sawhney, H., SRI International, United States",Conference Paper,Scopus,2-s2.0-84911403350
"Zhou G., Li Z., Liu A., Yang K., Wang T.",An embedded solution to visual mapping for consumer drones,2014,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,6910052,670,675,,2,10.1109/CVPRW.2014.102,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908510615&doi=10.1109%2fCVPRW.2014.102&partnerID=40&md5=8f75e52078b9374d31935ac137bae9de,"Department of Electronic and Computer Engineering, Hong Kong                         University of Science and Technology, Hong Kong, Hong Kong; Dajiang Innovations Technology Co., Ltd., Shenzhen, China","Zhou, G., Department of Electronic and Computer Engineering, Hong Kong                         University of Science and Technology, Hong Kong, Hong Kong; Li, Z., Department of Electronic and Computer Engineering, Hong Kong                         University of Science and Technology, Hong Kong, Hong Kong; Liu, A., Dajiang Innovations Technology Co., Ltd., Shenzhen, China; Yang, K., Dajiang Innovations Technology Co., Ltd., Shenzhen, China; Wang, T., Dajiang Innovations Technology Co., Ltd., Shenzhen, China",Conference Paper,Scopus,2-s2.0-84908510615
"Rengarajan V., Punnappurath A., Rajagopalan A.N., Seetharaman G.",Efficient change detection for very large motion blurred images,2014,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,6910000,315,322,,1,10.1109/CVPRW.2014.55,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908539419&doi=10.1109%2fCVPRW.2014.55&partnerID=40&md5=e46d8be6d0a866355fc6a4f06252fe8c,"Indian Institute of Technology Madras, Chennai, India; Information Directrate, AFRL/RIEA, Rome, NY, United States","Rengarajan, V., Indian Institute of Technology Madras, Chennai, India; Punnappurath, A., Indian Institute of Technology Madras, Chennai, India; Rajagopalan, A.N., Indian Institute of Technology Madras, Chennai, India; Seetharaman, G., Information Directrate, AFRL/RIEA, Rome, NY, United States",Conference Paper,Scopus,2-s2.0-84908539419
"Matinfar B., Zagrochev L.",Non-rigid registration of 3D ultrasound images using model-based segmentation,2014,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,6910001,323,328,,,10.1109/CVPRW.2014.132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908542128&doi=10.1109%2fCVPRW.2014.132&partnerID=40&md5=2fa8cdaf8897f471d42fe48d54504c23,"Philips Research North America, 345 Scarborough Road, Briarcliff Manor, NY, United States","Matinfar, B., Philips Research North America, 345 Scarborough Road, Briarcliff Manor, NY, United States; Zagrochev, L., Philips Research North America, 345 Scarborough Road, Briarcliff Manor, NY, United States",Conference Paper,Scopus,2-s2.0-84908542128
"Kumar A., Ahuja N.",Generalized pupil-centric imaging and analytical calibration for a non-frontal camera,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909902,3970,3977,,,10.1109/CVPR.2014.507,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911391436&doi=10.1109%2fCVPR.2014.507&partnerID=40&md5=972d45eb3369f282341c0b468975b1f1,"Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, United States","Kumar, A., Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Ahuja, N., Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, United States",Conference Paper,Scopus,2-s2.0-84911391436
"Ghiasi G., Fowlkes C.C.",Occlusion coherence: Localizing occluded faces with a hierarchical deformable part model,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909641,1899,1906,,18,10.1109/CVPR.2014.306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911431598&doi=10.1109%2fCVPR.2014.306&partnerID=40&md5=09d2d02ff7a62bf6893dbebd924e3be8,"Dept. of Computer Science, University of California, Irvine, United States","Ghiasi, G., Dept. of Computer Science, University of California, Irvine, United States; Fowlkes, C.C., Dept. of Computer Science, University of California, Irvine, United States",Conference Paper,Scopus,2-s2.0-84911431598
"Li Y., Hou X., Koch C., Rehg J.M., Yuille A.L.",The secrets of salient object segmentation,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909437,280,287,,70,10.1109/CVPR.2014.43,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911400874&doi=10.1109%2fCVPR.2014.43&partnerID=40&md5=c1204401987633d28ce538b8d894d8e9,"Georgia Tech, United States; Caltech, United States; Allen Institute for Brain Science, United States; UCLA, United States","Li, Y., Georgia Tech, United States; Hou, X., Caltech, United States; Koch, C., Allen Institute for Brain Science, United States; Rehg, J.M., Georgia Tech, United States; Yuille, A.L., UCLA, United States",Conference Paper,Scopus,2-s2.0-84911400874
"Nascimento J.C., Carneiro G.",Non-rigid segmentation using sparse low dimensional manifolds and deep belief networks,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909438,288,295,,2,10.1109/CVPR.2014.44,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911376091&doi=10.1109%2fCVPR.2014.44&partnerID=40&md5=b2b3d60f924ddbde203c55e4f98e0c23,"Instituto de Sistemas e Robótica, Instituto Superior Técnico, Portugal; Australian Centre for Visual Technologies, University of Adelaide, Australia","Nascimento, J.C., Instituto de Sistemas e Robótica, Instituto Superior Técnico, Portugal; Carneiro, G., Australian Centre for Visual Technologies, University of Adelaide, Australia",Conference Paper,Scopus,2-s2.0-84911376091
"Shiradkar R., Shen L., Landon G., Ong S.H., Tan P.",A new perspective on material classification and ink identification,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909688,2275,2282,,1,10.1109/CVPR.2014.291,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911408125&doi=10.1109%2fCVPR.2014.291&partnerID=40&md5=b391a0728add2e99430a1a881777ac25,"National University of Singapore, Singapore; Institute for Infocomm Research, United States; Eastern Kentucky University, United States","Shiradkar, R., National University of Singapore, Singapore; Shen, L., Institute for Infocomm Research, United States; Landon, G., Eastern Kentucky University, United States; Ong, S.H., National University of Singapore, Singapore; Tan, P., National University of Singapore, Singapore",Conference Paper,Scopus,2-s2.0-84911408125
"Chen X., Mottaghi R., Liu X., Fidler S., Urtasun R., Yuille A.",Detect what you can: Detecting and representing objects using holistic models and body parts,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909651,1979,1986,,12,10.1109/CVPR.2014.254,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911421600&doi=10.1109%2fCVPR.2014.254&partnerID=40&md5=78d179689159d5d3ddd096729fc3ee3a,"University of California, Los Angeles, United States; Stanford University, United States; University of Toronto, Canada","Chen, X., University of California, Los Angeles, United States; Mottaghi, R., Stanford University, United States; Liu, X., University of California, Los Angeles, United States; Fidler, S., University of Toronto, Canada; Urtasun, R., University of Toronto, Canada; Yuille, A., University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-84911421600
"Ahmed E., Cohen S., Price B.",Semantic object selection,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909799,3150,3157,,1,10.1109/CVPR.2014.403,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911403746&doi=10.1109%2fCVPR.2014.403&partnerID=40&md5=899dc5c5139367977c148f282cdd12a9,"University of Maryland, College Park, United States; Adobe Research, United States","Ahmed, E., University of Maryland, College Park, United States; Cohen, S., Adobe Research, United States; Price, B., Adobe Research, United States",Conference Paper,Scopus,2-s2.0-84911403746
"Xu Z., Tsang I.W., Yang Y., Ma Z., Hauptmann A.G.",Event detection using multi-level relevance labels and multiple features,2014,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,6909414,97,104,,7,10.1109/CVPR.2014.20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911446847&doi=10.1109%2fCVPR.2014.20&partnerID=40&md5=b1303450ba6f108c258b06757176e983,"ITEE, University of Queensland, Australia; QCIS, University of Technology, Sydney, Australia; School of Computer Science, Carnegie Mellon University, United States","Xu, Z., ITEE, University of Queensland, Australia; Tsang, I.W., QCIS, University of Technology, Sydney, Australia; Yang, Y., ITEE, University of Queensland, Australia; Ma, Z., School of Computer Science, Carnegie Mellon University, United States; Hauptmann, A.G., School of Computer Science, Carnegie Mellon University, United States",Conference Paper,Scopus,2-s2.0-84911446847
